id,title,release_date,runtime,vote_count,vote_average,overview,genres,production_companies,production_countries,cast,directors,poster_url,trailer_url,movieURL
84188,Compliance,2012-08-23,90,740,6.351,"On a particularly busy day at a suburban Ohio fast food restaurant, manager Sandra receives a phone call from a police officer saying that an employee has stolen money from a customer.","Drama, Thriller","Bad Cop / Bad Cop, Dogfish Pictures, Muskat Filmed Properties, Low Spark Films",United States of America,"Ann Dowd, Dreama Walker, Pat Healy, Bill Camp, Philip Ettinger, James McCaffrey, Matt Servitto, Ashlie Atkinson, Nikiya Mathis, Ralph Rodriguez",Craig Zobel,https://image.tmdb.org/t/p/w500/bLdu28fr9txYlHLmEOyGplDT3nH.jpg,https://www.youtube.com/watch?v=318848552,https://www.rottentomatoes.com/m/compliance_2012
76163,The Expendables 2,2012-08-08,103,6953,6.351,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.","Action, Adventure, Thriller","Millennium Media, Lionsgate, Nu Boyana Film Studios, Nu Image Entertainment","United States of America, Bulgaria, Germany, China","Sylvester Stallone, Jason Statham, Jet Li, Dolph Lundgren, Chuck Norris, Jean-Claude Van Damme, Bruce Willis, Arnold Schwarzenegger, Terry Crews, Randy Couture",Simon West,https://image.tmdb.org/t/p/w500/74rTIGyGoIu5KSxDVMdr8H3MtMo.jpg,https://www.youtube.com/watch?v=ip_CYHdyUBs,https://www.rottentomatoes.com/m/the_expendables_2
82525,Savages,2012-07-06,131,2216,6.345,Pot growers Ben and Chon face off against the Mexican drug cartel who kidnapped their shared girlfriend.,"Crime, Drama, Thriller","Universal Pictures, Relativity Media, Moritz Borman Productions",United States of America,"Taylor Kitsch, Blake Lively, Aaron Taylor-Johnson, John Travolta, Salma Hayek Pinault, Benicio del Toro, Emile Hirsch, Demián Bichir, Sandra Echeverría, Diego Cataño",Oliver Stone,https://image.tmdb.org/t/p/w500/joyiyBwYY5QCpldqT1FzrTqsTJK.jpg,https://www.youtube.com/watch?v=8imzQaoEwsA,https://www.rottentomatoes.com/m/savages_2012
49526,Premium Rush,2012-08-24,91,2200,6.337,"In Manhattan, a bike messenger picks up an envelope that attracts the interest of a dirty cop, who pursues the cyclist throughout the city.","Crime, Action, Thriller","Columbia Pictures, Pariah",United States of America,"Joseph Gordon-Levitt, Michael Shannon, Dania Ramirez, Jamie Chung, Wolé Parks, Aasif Mandvi, Henry O, Christopher Place, Sean Kennedy, Kym Perfetto",David Koepp,https://image.tmdb.org/t/p/w500/gHnGhJmE0LByOd4RS2mOASmUqQu.jpg,https://www.youtube.com/watch?v=Pn6ie1zCkZU,https://www.rottentomatoes.com/m/premium_rush
77866,Contraband,2012-01-12,109,2128,6.333,"When his brother-in-law runs afoul of a drug lord, family man Chris Farraday turns to a skill he abandoned long ago—smuggling—to repay the debt. But the job goes wrong, and Farraday finds himself wanted by cops, crooks and killers alike.","Thriller, Action, Drama, Crime","Universal Pictures, Relativity Media, Working Title Films, BlueEyes Productions, Leverage Entertainment, Closest to the Hole Productions, Farraday Films","Iceland, United Kingdom, United States of America","Mark Wahlberg, Kate Beckinsale, Ben Foster, Giovanni Ribisi, Lukas Haas, Caleb Landry Jones, Diego Luna, J.K. Simmons, David O'Hara, William Lucking",Baltasar Kormákur,https://image.tmdb.org/t/p/w500/dNNjyZQ0zVtmPa74nJE63Kn0xEx.jpg,https://www.youtube.com/watch?v=Rp0b5ZXIUvE,https://www.rottentomatoes.com/m/contraband_2012
52520,Underworld: Awakening,2012-01-19,88,4219,6.328,"Having escaped years of imprisonment, vampire warrioress Selene finds herself in a changed world where humans have discovered the existence of both Vampire and Lycan clans and are conducting an all-out war to eradicate both immortal species. Now Selene must battle the humans and a frightening new breed of super Lycans to ensure the death dealers' survival.","Fantasy, Action, Horror","Screen Gems, Lakeshore Entertainment, Sketch Films, UW4 Productions",United States of America,"Kate Beckinsale, Stephen Rea, Michael Ealy, Theo James, India Eisley, Charles Dance, Sandrine Holt, Sanny van Heteren, Jacob Blair, Robert Lawrenson","Måns Mårlind, Björn Stein",https://image.tmdb.org/t/p/w500/jN0uuc8U6M3sTg9zEaliJV60Stf.jpg,https://www.youtube.com/watch?v=tUcrbUCWKQc,https://www.rottentomatoes.com/m/underworld_awakening
60599,Arbitrage,2012-09-14,100,894,6.312,"A troubled hedge fund magnate, desperate to complete the sale of his trading empire, makes an error that forces him to turn to an unlikely person for help.","Drama, Thriller","Lucky Monkey Pictures, Parlay Films, LB Productions, Artina Films, Alvernia Studios",United States of America,"Richard Gere, Susan Sarandon, Tim Roth, Brit Marling, Laetitia Casta, Nate Parker, Stuart Margolin, Chris Eigeman, Graydon Carter, Bruce Altman",Nicholas Jarecki,https://image.tmdb.org/t/p/w500/oVJF2KTmNB8ZFkp0aUSay7d0Opf.jpg,https://www.youtube.com/watch?v=J9qdfY02LuI,https://www.rottentomatoes.com/m/arbitrage
156643,The Last Tycoon,2012-12-22,118,47,6.3,"Cheng, a young man who is set up by the chief of police, must leave the life he knows and Qiu, the woman he loves, to start again. After escaping prison Cheng quickly and violently moves his way up the ladder of Shanghais criminal underworld to become on the most powerful mob bosses in Shanghais history. But fame and notoriety take their toll when Cheng finds himself stuck between the looming Japanese army and the scheming local secret service. Matters are only made worse when he bumps into the love of his life QIU, along with her writer husband. Will love re-kindle in the dusk of an era?","Drama, History","Enlight Pictures, Mega-Vision Pictures (MVP), Basic Pictures","China, Hong Kong","Chow Yun-Fat, Huang Xiaoming, Sammo Hung Kam-Bo, Francis Ng Chun-Yu, Yuan Quan, Yuan Li, Monica Mok Siu-Kei, Kimmy Tong Fei, Gao Hu, Xin Baiqing",Wong Jing,https://image.tmdb.org/t/p/w500/kK1oJPyyXtsNpYyyIet8H2WUj1X.jpg,https://www.youtube.com/watch?v=GVrlBB7LqBA,https://www.rottentomatoes.com/m/last_tycoon
71552,American Reunion,2012-04-04,113,4556,6.302,"The characters we met a little more than a decade ago return to East Great Falls for their high school reunion. In one long-overdue weekend, they will discover what has changed, who hasn’t, and that time and distance can’t break the bonds of friendship.",Comedy,Universal Pictures,United States of America,"Jason Biggs, Alyson Hannigan, Seann William Scott, Chris Klein, Thomas Ian Nicholas, Tara Reid, Mena Suvari, Eddie Kaye Thomas, John Cho, Jennifer Coolidge","Jon Hurwitz, Hayden Schlossberg",https://image.tmdb.org/t/p/w500/de5QBIdVR4dnkBZ4a0zjkS4lTg.jpg,https://www.youtube.com/watch?v=1akixU65dDY,https://www.rottentomatoes.com/m/american_reunion_2012
70436,The Raven,2012-03-09,111,1386,6.302,"A fictionalized account of the last days of Edgar Allan Poe's life, in which the poet is in pursuit of a serial killer whose murders mirror those in the writer's stories.","Crime, Thriller, Mystery","Relativity Media, Intrepid Pictures, FilmNation Entertainment, Galavis Film, Pioneer Pictures, Endgame Entertainment","Hungary, Serbia, Spain, United States of America","John Cusack, Luke Evans, Alice Eve, Brendan Gleeson, Kevin McNally, Oliver Jackson-Cohen, Jimmy Yuill, Pam Ferris, Brendan Coyle, Sam Hazeldine",James McTeigue,https://image.tmdb.org/t/p/w500/boE0JFhZRpWLLrKOQE6bCBZGerP.jpg,https://www.youtube.com/watch?v=XMG9HawX1do,https://www.rottentomatoes.com/m/1017222-raven
127913,The Deep,2012-09-07,95,124,6.3,"Based on an astonishing true incident that took place on the frigid seas off Iceland in 1984, The Deep fashions a modern-day everyman myth about the sole survivor of a shipwreck, whose superhuman will to survive made him both an inexplicable scientific phenomenon and a genuine national hero.",Drama,"BlueEyes Productions, Filmhuset Produksjoner",Iceland,"Ólafur Darri Ólafsson, Joi Johannsson, Þorbjörg Helga Þorgilsdóttir, Theodór Júlíusson, María Sigurðardóttir, Björn Thors, Stefán Hallur Stefánsson, Þröstur Leó Gunnarsson, Guðjón Pedersen",Baltasar Kormákur,https://image.tmdb.org/t/p/w500/7fJZbHl3P9oaDhLEoJOaaOiX5EF.jpg,https://www.youtube.com/watch?v=ryhljb_2Cjo,https://www.rottentomatoes.com/m/deep
141679,Spike Island,2012-10-11,96,76,6.289,"Teenage musicians travel to England's Spike Island in the hope of attending an outdoor performance by their favorite band, the Stone Roses.","Comedy, Drama, Music","Head Gear Films, Bankside Films, Fiesta Productions, Vertigo Films, BBC Film",United Kingdom,"Elliott Tittensor, Emilia Clarke, Nico Mirallegro, Adam Long, Jordan Murphy, Oliver Heald, Robert James-Collier, Matthew McNulty, Steve Evets, Lesley Manville",Mat Whitecross,https://image.tmdb.org/t/p/w500/jKlnZHSfQW09Q1SICvpDwPL762o.jpg,https://www.youtube.com/watch?v=sWBGOksF77I,https://www.rottentomatoes.com/m/spike_island
58244,Upside Down,2012-09-27,104,2545,6.277,"In an alternate universe where twinned worlds have opposite gravities, a young man battles interplanetary prejudice and the laws of physics in his quest to reunite with the long-lost girl of his dreams in this visually stunning romantic adventure that poses the question: what if love was stronger than gravity?","Romance, Science Fiction, Drama, Fantasy","Upside Down Films, Les Films Upside Down, Onyx Films, Transfilm, Studio 37, Kinologic Films, Jouror Productions, France 2 Cinéma, Canal+, Ciné+, France Télévisions, Kinology, Warner Bros. Pictures","Canada, France","Kirsten Dunst, Jim Sturgess, Timothy Spall, James Kidnie, Holly Uloth, Blu Mankuma, Nicholas Rose, Vlasta Vrana, Kate Trotter, Janine Theriault",Juan Diego Solanas,https://image.tmdb.org/t/p/w500/wImo0dC72HRoI5QO85dGavmxW6q.jpg,https://www.youtube.com/watch?v=6HUx8n91huU,https://www.rottentomatoes.com/m/upside_down_2012
82696,Hope Springs,2012-08-07,100,804,6.265,"After thirty years of marriage, a middle-aged couple attends an intense, week-long counseling session to work on their relationship.","Drama, Comedy, Romance","Columbia Pictures, Mandate Pictures, Escape Artists, Management 360, Metro-Goldwyn-Mayer, Mandate International",United States of America,"Meryl Streep, Tommy Lee Jones, Steve Carell, Jean Smart, Marin Ireland, Ben Rappaport, Brett Rice, Becky Ann Baker, Elisabeth Shue, Charles Techman",David Frankel,https://image.tmdb.org/t/p/w500/mHEca5NntVHtUPfBiQ3ZVFBRixe.jpg,https://www.youtube.com/watch?v=tjymM95UWlc,https://www.rottentomatoes.com/m/hope_springs_2012
49040,The Bourne Legacy,2012-08-08,135,5906,6.238,New CIA operative Aaron Cross experiences life-or-death stakes that have been triggered by the previous actions of Jason Bourne.,"Action, Thriller","Universal Pictures, Relativity Media, Captivate Entertainment, dentsu, The Kennedy/Marshall Company",United States of America,"Jeremy Renner, Rachel Weisz, Edward Norton, Stacy Keach, Dennis Boutsikaris, Oscar Isaac, Joan Allen, Albert Finney, David Strathairn, Scott Glenn",Tony Gilroy,https://image.tmdb.org/t/p/w500/1aExL5DTGHj25ZfIC3dDwS84RWi.jpg,https://www.youtube.com/watch?v=43WTCO8-C4w,https://www.rottentomatoes.com/m/the_bourne_legacy
84194,Excision,2012-09-12,81,578,6.216,"An outcast teenager, Pauline, practices surgical skills and harbors increasingly violent psychosexual fantasies.","Drama, Horror, Comedy","New Normal Films, Anchor Bay Films",United States of America,"AnnaLynne McCord, Traci Lords, Ariel Winter, Roger Bart, Jeremy Sumpter, John Waters, Malcolm McDowell, Marlee Matlin, Matthew Gray Gubler, Ray Wise",Richard Bates Jr.,https://image.tmdb.org/t/p/w500/3aLgB6FTQlNanER0RpckbKdwyh9.jpg,https://www.youtube.com/watch?v=Zp0A4sQWjvs,https://www.rottentomatoes.com/m/excision_2012
